,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,0.0,0.9523000121116638, hit bro let like said pod please pods cool one,"['yo', 'bro', 'got', 'juul', 'bro', 'cmon', 'bro', 'real', 'quick', 'restroom', 'bro', 'let', 'hit', 'juul', 'bro', 'ill', 'even', 'pay', 'like']"
1,0.0,0.9521999955177307, hit bro let like said pod please pods cool one,"['@whouphitlike', 'bro', 'pls', 'lemme', 'hit', 'juul', 'pls', 'need', 'get', 'nicced', 'dude', 'pls', 'ill', 'take', 'bathroom', 'get', 'caught', 'pls', 'bro']"
2,0.0,0.942799985408783, hit bro let like said pod please pods cool one,"['@leopinkyoshi', 'bro', 'take', 'hit', 'juul', 'bro', 'bro', 'please', 'need', 'hit', 'bro', 'come', 'dude', 'need', 'morning', 'b']"
3,0.0,0.9283999800682068, hit bro let like said pod please pods cool one,"['parents', 'fucking', 'champions', 'threw', 'entire', 'temper', 'tantrum', 'made', 'help', 'look', 'juul', 'car']"
4,0.0,0.9283000230789185, hit bro let like said pod please pods cool one,"['@slixkbaxk', 'bro', 'gon', 'lie', 'one', 'juul', 'innat', 'bitch', 'even', 'use', 'bathroom', 'g', 'move', 'around']"
5,0.0,0.9283000230789185, hit bro let like said pod please pods cool one,"['mom', 'took', 'juul', 'rn', 'said', 'thank', '_', '_', 'next', 'gt', '_', '_']"
6,0.0,0.9282000064849854, hit bro let like said pod please pods cool one,"['straight', 'juul', 'shit', 'expensive', 'habit', 'thought', 'shit', 'dead', 'ion', 'even', 'want', 'pods']"
7,0.0,0.921999990940094, hit bro let like said pod please pods cool one,"['bro', 'let', 'take', 'hit', 'juul', 'bro', 'one', 'hit', 'bro', 'please', 'bro']"
8,0.0,0.921999990940094, hit bro let like said pod please pods cool one,"['grandpa', 'hit', 'juul', 'one', 'hit', 'man', 'please', 'please', 'dude', 'one', 'hit']"
9,0.0,0.9218999743461609, hit bro let like said pod please pods cool one,"['barbara', 'made', '#switchtojuul', 'hear', 'adult', 'smokers', 'made', 'switch', 'join', '#juul', 'community']"
10,0.0,0.9218000173568726, hit bro let like said pod please pods cool one,"['lost', 'juul', 'charger', 'someone', 'send', 'help', 'really', 'gonna', 'go', 'hull', 'run', 'juul', 'charger']"
11,0.0,0.9218000173568726, hit bro let like said pod please pods cool one,"['ya', 'girl', 'really', 'retire', 'juul', 'life', 'get', 'cute', 'ass', 'vape', 'wait']"
12,0.0,0.9217000007629395, hit bro let like said pod please pods cool one,"['since', 'came', 'market', 'juul', 'become', 'catnip', 'teenagers', 'drilled', 'since', 'preschool', 'day']"
13,0.0,0.920199990272522, hit bro let like said pod please pods cool one,"['bro', 'lemme', 'hit', 'juul', 'pls', 'bro', 'one', 'hit', 'cmon', 'bro', 'one', 'hit', 'bro', 'mines', 'dead', 'bro', 'pls', 'pls', 'bro', 'one', 'hit', 'bro', 'one', 'hit', 'bro']"
14,0.0,0.916700005531311, hit bro let like said pod please pods cool one,"['bro', 'please', 'bro', 'lemme', 'hit', 'juul', 'please', 'get', 'caught', 'bro', 'ill', 'take', 'bathroom', 'let', 'hit', 'juul']"
15,0.0,0.9140999913215637, hit bro let like said pod please pods cool one,"['shark', 'bites', 'swims', 'away', 'ew', 'tasted', 'like', 'juul', 'pods', 'spray', 'tan', 'wtf']"
16,0.0,0.9139999747276306, hit bro let like said pod please pods cool one,"['forgot', 'juul', 'charger', 'work', 'thats', 'another', 'great', 'part', 'life', 'right']"
17,0.0,0.9139999747276306, hit bro let like said pod please pods cool one,"['well', 'kid', 'dressed', 'juul', 'two', 'friends', 'run', 'security', 'ran', 'school']"
18,0.0,0.9139000177383423, hit bro let like said pod please pods cool one,"['always', 'takin', 'shit', 'tobacco', 'juul', 'pod', 'one', 'right', 'shit', 'lowk']"
19,0.0,0.904699981212616, hit bro let like said pod please pods cool one,"['oral', 'fixation', 'tip', 'whenever', 'want', 'hit', 'juul', 'suck', 'dick']"
20,0.0,0.904699981212616, hit bro let like said pod please pods cool one,"['#snowwolf', '@2755602880pepe', '#lotusvapeandsmokeshop', '#vape', '#mods', '#eliquids', '#saltbaseliquid', '#juul', '#myle', '#fumapods']"
21,0.0,0.9046000242233276, hit bro let like said pod please pods cool one,"['@extremeblit', 'bro', 'please', 'give', 'juul', 'bro', 'please', 'get', 'caught', 'bro']"
22,0.0,0.9045000076293945, hit bro let like said pod please pods cool one,"['professor', 'asked', 'girl', 'class', 'today', 'demonstrate', 'use', 'juul', 'congratulated', 'cool', 'suave']"
23,0.0,0.9043999910354614, hit bro let like said pod please pods cool one,"['someone', 'stole', 'juul', 'lmao', 'thats', 'bum', 'shit', 'bum', 'one']"
24,0.0,0.9043999910354614, hit bro let like said pod please pods cool one,"['girl', 'hit', 'juul', 'next', 'class', 'acted', 'like', 'see', 'lmao']"
25,0.0,0.9043999910354614, hit bro let like said pod please pods cool one,"['hits', 'juul', 'damn', 'lucid', 'dreams', 'juice', 'wrld', 'goes', 'hard']"
26,0.0,0.9042999744415283, hit bro let like said pod please pods cool one,"['took', 'money', 'breakfast', 'juul', 'pods', 'send', 'back', '#findom', '#alphacouple', '#cashmaster']"
27,0.0,0.9042999744415283, hit bro let like said pod please pods cool one,"['never', 'thought', 'hear', 'let', 'hit', 'juul', 'bro', 'unironically', 'know', 'handle']"
28,0.0,0.892799973487854, hit bro let like said pod please pods cool one,"['pro', 'tip', 'juul', 'runs', 'battery', 'drink', 'pod', 'juice']"
29,0.0,0.892799973487854, hit bro let like said pod please pods cool one,"['@floamdick', 'bro', 'hit', 'juul', 'bro', 'please', 'one', 'hit', 'bro']"
30,0.0,0.892799973487854, hit bro let like said pod please pods cool one,"['#snowwolf', '@snowwolf', '#lotusvapeandsmokeshop', '#vape', '#mods', '#eliquids', '#saltbaseliquid', '#juul']"
31,0.0,0.892799973487854, hit bro let like said pod please pods cool one,"['yo', 'austin', 'lemme', 'hit', 'juul', 'bro', 'damn', 'bro', 'gangster']"
32,0.0,0.892799973487854, hit bro let like said pod please pods cool one,"['bro', 'lemme', 'hit', 'juul', 'pls', 'bro', 'pls', 'bro', '@its_justcaleb']"
33,0.0,0.892799973487854, hit bro let like said pod please pods cool one,"['friday', 'october', '26th', '9pm', '@p_kelley33', 'rips', 'juul', 'stay', 'tuned', 'frat', 'activity']"
34,0.0,0.8927000164985657, hit bro let like said pod please pods cool one,"['know', 'drunk', 'hit', 'juul', 'wrong', 'end', 'even', 'notice']"
35,0.0,0.8927000164985657, hit bro let like said pod please pods cool one,"['juice', 'wrld', 'juul', 'wrld', 'dude', 'always', 'hittin', 'one']"
36,0.0,0.8927000164985657, hit bro let like said pod please pods cool one,"['nothin', 'like', 'taking', 'hard', 'hit', 'wrong', 'end', 'juul']"
37,0.0,0.8925999999046326, hit bro let like said pod please pods cool one,"['forgets', 'brush', 'teeth', 'hits', 'mint', 'juul', 'pod', 'instead', '#futuuuuure']"
38,0.0,0.8925999999046326, hit bro let like said pod please pods cool one,"['got', 'first', 'juul', 'buzz', 'hit', 'another', 'milestone', 'life']"
39,0.0,0.8925999999046326, hit bro let like said pod please pods cool one,"['b', 'asked', 'hit', 'juul', 'says', 'wait', 'end', 'hit']"
40,0.0,0.8925999999046326, hit bro let like said pod please pods cool one,"['go', 'wrong', 'lil', 'mint', 'juul', 'breakfast', 'lunch', 'dinner']"
41,0.0,0.8925999999046326, hit bro let like said pod please pods cool one,"['psychologist', 'said', 'replace', 'father', 'juul', 'think', 'everyone', 'needs', 'hear']"
42,0.0,0.8925999999046326, hit bro let like said pod please pods cool one,"['accidentally', 'ran', 'juul', 'w', 'car', 'survived', 'thank', 'god']"
43,0.0,0.8925999999046326, hit bro let like said pod please pods cool one,"['@lovelyy_ari', 'mom', 'hates', 'juul', 'think', 'threw', 'charger', 'away', 'lol']"
44,0.0,0.8925999999046326, hit bro let like said pod please pods cool one,"['uh', 'oh', 'juul', 'died', 'literally', 'like', 'ill', 'end']"
45,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['believe', 'lost', 'another', 'juul', 'gonna', 'buy', 'another', 'one', 'yeup']"
46,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['truth', 'told', 'went', 'home', 'school', 'juul', 'battery', 'died']"
47,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['@retiredhoesaver', 'lmao', 'still', 'fancy', 'juul', 'pen', 'yes', 'bro', 'hit']"
48,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['honestly', 'cannot', 'believe', 'lost', 'juul', 'anxiety', 'uncontrollable', 'thanks', 'god']"
49,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['ya', 'think', 'speedway', 'black', 'friday', 'sale', 'juul', 'pods']"
50,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['someone', 'buy', 'juul', 'please', 'mom', 'let', 'get', 'one']"
51,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['life', 'like', 'juul', 'sometimes', 'need', 'turn', 'around', 'suck']"
52,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['bitch', 'work', 'really', 'said', 'sucks', 'dick', 'juul', 'pods']"
53,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['pledge', 'allegiance', 'juul', 'thank', 'next', 'let', 'get', 'bread']"
54,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['bro', 'know', 'juul', 'pods', 'sale', 'black', 'friday', 'wtf']"
55,0.0,0.8924999833106995, hit bro let like said pod please pods cool one,"['man', 'ill', 'give', 'hit', 'juul', 'lol', 'ok', 'go']"
56,0.0,0.8924000263214111, hit bro let like said pod please pods cool one,"['brand', 'new', 'juul', 'got', 'pods', '_', '_', '_']"
57,0.0,0.8924000263214111, hit bro let like said pod please pods cool one,"['lil', 'brother', 'really', 'came', 'said', 'hit', 'juul', 'sis']"
58,0.0,0.8924000263214111, hit bro let like said pod please pods cool one,"['gonna', 'tip', 'whole', 'fucking', 'seat', 'car', 'find', 'juul']"
59,0.0,0.8924000263214111, hit bro let like said pod please pods cool one,"['need', 'juul', 'pods', 'someone', 'fucking', 'send', '#findom', '#cashmaster', '#reimbursementopportunity']"
60,0.0,0.8896999955177307, hit bro let like said pod please pods cool one,"['@escuh_', 'yo', 'please', 'borrow', 'juul', 'dude', 'ill', 'even', 'pay', 'bro', 'like', 'deadass', 'even', 'money', 'right', 'dude', 'please', 'bro']"
61,0.0,0.8774999976158142, hit bro let like said pod please pods cool one,"['bro', 'please', 'lemme', 'hit', 'juul', 'please', 'bro']"
62,0.0,0.8774999976158142, hit bro let like said pod please pods cool one,"['bro', 'please', 'let', 'hit', 'juul', 'please', 'bro']"
63,0.0,0.8774999976158142, hit bro let like said pod please pods cool one,"['juul', 'even', 'cool', '#redribbonweek2018', '#whywisd', '#tisonroos', '#cybercit2']"
64,0.0,0.8774999976158142, hit bro let like said pod please pods cool one,"['cute', 'vsco', 'girl', 'stab', 'w', 'juul', 'pleathe']"
65,0.0,0.8774999976158142, hit bro let like said pod please pods cool one,"['brooooo', 'dog', 'died', 'please', 'hit', 'juul', 'please', 'bro']"
66,0.0,0.8774999976158142, hit bro let like said pod please pods cool one,"['@matchapon_', '@posibabe_', 'please', 'bro', 'let', 'hit', 'juul', 'bro', 'please']"
67,0.0,0.8774999976158142, hit bro let like said pod please pods cool one,"['@seasonsofman', 'takin', 'bullet', 'sis', 'angel', 'juul', 'hit', 'bassma', 'juul', 'hit']"
68,0.0,0.8774999976158142, hit bro let like said pod please pods cool one,"['@gayalexjones', '@kiogzaa', 'bro', 'please', 'let', 'hit', 'juul', 'bro', 'please']"
69,0.0,0.8774999976158142, hit bro let like said pod please pods cool one,"['thought', 'juul', 'working', 'turns', 'working', 'hard', 'enough']"
70,0.0,0.8773999810218811, hit bro let like said pod please pods cool one,"['@awacs_skykot', '@nehmahlcutie', '@aightwhiteboy', '@dinkithedemon3', 'hit', 'juul', 'want']"
71,0.0,0.8773999810218811, hit bro let like said pod please pods cool one,"['someone', 'let', 'mom', 'hit', 'juul', 'real', 'quick']"
72,0.0,0.8773999810218811, hit bro let like said pod please pods cool one,"['dog', 'let', 'fucking', 'hit', 'juul', 'house', 'prison']"
73,0.0,0.8773999810218811, hit bro let like said pod please pods cool one,"['please', 'hit', 'juul', 'bro', 'one', 'hit', 'bro']"
74,0.0,0.8773999810218811, hit bro let like said pod please pods cool one,"['new', 'meaning', 'please', 'let', 'hit', 'juul', 'bro']"
75,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['one', 'charging', 'box', 'need', 'juul', 'phone', 'plugs', 'juul']"
76,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['rn', 'work', 'taking', 'fattest', 'juul', 'shit', 'life']"
77,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['gonna', 'fuck', 'around', 'wire', 'wrap', 'juul', 'lmao']"
78,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['got', 'aggravated', 'threw', 'juul', 'cement', 'busted', 'lmaoo']"
79,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['please', 'bro', 'hit', 'juul', 'need', 'get', 'hyped']"
80,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['still', 'hitting', '@yeahillbethedds', 'juul', 'tossing', 'mine', 'window', 'yesterday']"
81,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['yeah', 'stand', 'statement', 'murder', 'hit', 'juul', 'rn']"
82,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['damn', 'bro', 'look', 'cool', 'juul', 'wish', 'like']"
83,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['please', 'bro', 'want', 'one', 'hit', 'juul', 'bro']"
84,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['yo', 'gum', 'yo', 'got', 'mint', 'juul', 'pod']"
85,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['damn', 'girl', 'look', 'like', 'juul', 'let', 'hit']"
86,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['kobe', 'said', 'want', 'come', 'car', 'bc', 'car', 'juul', 'cooties']"
87,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['juul', 'car', 'ya', 'ok', 'ok', 'want', 'disrespect']"
88,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['nuthin', 'like', 'fresh', 'mint', 'pod', 'fully', 'charged', 'juul']"
89,0.0,0.8773000240325928, hit bro let like said pod please pods cool one,"['went', 'black', 'friday', 'shopping', 'bought', 'new', 'juul']"
90,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['new', 'bestie', 'bc', 'let', 'hit', 'juul', 'morning']"
91,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['fucking', 'believe', 'jasmine', 'bought', 'fucking', 'juul', 'fucking', 'crackhead']"
92,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['might', 'fuck', 'around', 'buy', 'juul', 'idk', 'idk']"
93,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['traveling', 'nighttime', 'public', 'transport', 'move', 'one', 'see', 'juul']"
94,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['old', 'dude', 'work', 'asked', 'hit', 'juul', 'lol']"
95,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['juul', 'pod', 'whos', 'living', 'right', 'oh', 'god']"
96,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['bro', 'dude', 'juul', 'crazy', 'like', 'flavor', 'even']"
97,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['wtf', 'juul', 'ill', 'take', 'money', 'cash', 'please']"
98,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['saw', 'girl', 'juuling', 'moped', 'fuck', 'wish', 'cool']"
99,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['cool', 'juul', 'school', 'real', 'mfs', 'smoke', 'dank']"
100,0.0,0.8772000074386597, hit bro let like said pod please pods cool one,"['mom', 'took', 'juul', 'away', 'mean', 'customers', 'work']"
101,0.0,0.8770999908447266, hit bro let like said pod please pods cool one,"['idk', 'yal', 'smoke', 'juul', 'things', 'suck', 'ass']"
102,0.0,0.8770999908447266, hit bro let like said pod please pods cool one,"['lost', 'juul', 'sad', 'bc', 'buy', 'another', 'one']"
103,0.0,0.8770999908447266, hit bro let like said pod please pods cool one,"['juul', 'pod', 'flavor', 'think', 'jesus', 'like', 'best']"
104,0.0,0.8770999908447266, hit bro let like said pod please pods cool one,"['wish', 'juul', 'pods', 'went', 'sale', 'black', 'friday']"
105,0.0,0.8770999908447266, hit bro let like said pod please pods cool one,"['love', 'cuba', 'someone', 'send', 'juul', 'charger', 'pls']"
106,0.0,0.8770999908447266, hit bro let like said pod please pods cool one,"['first', 'hit', 'new', 'juul', 'pod', 'feels', 'like']"
107,0.0,0.8770999908447266, hit bro let like said pod please pods cool one,"['copped', 'compatible', 'juul', 'pods', 'hitting', 'og', 'ones']"
108,0.0,0.8769999742507935, hit bro let like said pod please pods cool one,"['whenever', 'run', 'juul', 'pods', 'suck', 'old', 'battery']"
109,0.0,0.8769999742507935, hit bro let like said pod please pods cool one,"['send', 'help', 'trying', 'buy', 'another', 'juul', 'need']"
110,0.0,0.8769999742507935, hit bro let like said pod please pods cool one,"['phone', 'someone', 'sensing', 'juuling', 'call', 'private', 'pod']"
111,0.0,0.8769999742507935, hit bro let like said pod please pods cool one,"['lately', 'finding', 'trying', 'smoke', 'wrong', 'end', 'juul']"
112,0.0,0.870199978351593, hit bro let like said pod please pods cool one,"['#juul', 'try', 'berry', 'wild', 'gelato', '#cbd', '#hemp', '#vape', '#pod', 'blend', 'mixed', 'berries', 'flav']"
113,0.0,0.8608999848365784, hit bro let like said pod please pods cool one,"['bro', 'please', 'hit', 'juul', 'bro', 'swear', 'get', 'caught', 'bro', 'please', 'one', 'hit', 'bro', 'please', 'dude']"
114,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['@joey_grippo', '@nickkroche', 'cool', 'judge', 'juul', 'fit', 'anyways']"
115,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['please', 'bro', 'lemme', 'hit', 'juul', 'bro']"
116,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['bro', 'hit', 'juul', 'hard', 'arms', 'numb']"
117,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['@mcculleycharles', 'aragon', 'security', 'made', 'throw', 'away', 'juul']"
118,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['cmon', 'man', 'please', 'let', 'hit', 'juul']"
119,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['cmon', 'bro', 'lemme', 'hit', 'juul', 'bro']"
120,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['juul', 'fool', '#redribbonweek2018', '#tisonroos', '#whywisd', '#cybercit2']"
121,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['let', 'hit', 'juul', 'bro', 'please', 'bro']"
122,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['@martyimscareddd', 'bro', 'lemme', 'hit', 'juul', 'please', 'bro']"
123,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['@susannahdorton', 'come', 'bro', 'let', 'hit', 'juul']"
124,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['lemme', 'hit', 'juul', 'bro', 'please', 'bro']"
125,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['please', 'let', 'hit', 'juul', 'bro', 'please']"
126,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['@slagelbagels', 'let', 'hit', 'juul', 'bro', 'please', 'bro']"
127,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['jungkook', 'pls', 'lemme', 'hit', 'juul', 'bro']"
128,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['@maw_ruh', 'teeny', 'boi', 'tiny', 'pant', 'takin', 'juul', 'hit']"
129,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['@smilingteske', '@lgbteske', '@mertskefan', '@welovesaske', 'geen', 'idee', 'waar', 'het', 'gaat', 'maar', 'juul', 'reageerd', 'met', 'hartjes', 'dus', 'h']"
130,0.0,0.8571000099182129, hit bro let like said pod please pods cool one,"['scott', 'gottlieb', 'juul', 'industrial', 'revolution', 'runs', 'away']"
131,0.0,0.8569999933242798, hit bro let like said pod please pods cool one,"['hit', 'wrong', 'end', 'juulive', 'enough', 'life']"
132,0.0,0.8569999933242798, hit bro let like said pod please pods cool one,"['hit', 'juul', 'bro', 'pls', 'one', 'p']"
133,0.0,0.8569999933242798, hit bro let like said pod please pods cool one,"['political', 'activism', 'stand', 'fascism', 'annabelle', 'stimmel', 'juul', 'pod', 'jubilee']"
134,0.0,0.8569999933242798, hit bro let like said pod please pods cool one,"['sean', 'mcvape', 'coached', 'another', 'juul', 'game']"
135,0.0,0.8569999933242798, hit bro let like said pod please pods cool one,"['hit', 'juul', 'hard', 'morning', 'cried', 'dope']"
136,0.0,0.8569999933242798, hit bro let like said pod please pods cool one,"['inhaled', 'water', 'bc', 'thought', 'straw', 'juul']"
137,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['brush', 'teeth', 'hit', 'mint', 'juul', 'pod']"
138,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['first', 'hit', 'juul', 'hit', 'yo', 'bitch']"
139,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['needs', 'toothbrush', 'got', 'cool', 'mint', 'juul']"
140,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['yo', 'take', 'hit', 'juul', 'bro', '#straightchristian', '#halloween2018']"
141,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['thought', 'life', 'exciting', 'bought', 'juul', 'well']"
142,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['still', 'juul', 'addict', 'please', 'delete', 'life']"
143,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['like', 'black', 'friday', 'juul', 'pod', 'deals']"
144,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['got', 'spare', 'juul', 'pod', 'lookin', 'asses']"
145,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['believe', 'got', 'drunk', 'broke', 'juul', 'lmao']"
146,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['@stephermer', 'juul', 'define', 'hear', 'fathers', 'lawyer']"
147,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['juul', 'regulations', 'nothing', 'inspire', 'new', 'generation', 'libertarians']"
148,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['know', 'drunk', 'hit', 'juul', 'wrong', 'end']"
149,0.0,0.8568999767303467, hit bro let like said pod please pods cool one,"['bitch', 'hit', 'juul', 'bc', 'class', 'boring']"
150,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['girl', 'really', 'hit', 'juul', 'class', 'know', 'stressin']"
151,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['lemme', 'get', 'old', 'juul', 'den', 'tf']"
152,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['juul', 'immediately', 'workout', 'really', 'even', 'workout']"
153,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['@madeline_marona', 'surprise', 'surprise', 'flavor', 'pf', 'juul', 'pod']"
154,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['someone', 'let', 'bum', 'juul', 'pod', 'lmao']"
155,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['man', 'really', 'hit', 'juul', 'class', 'yes']"
156,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['mom', 'said', 'quit', 'juul', 'grounded', '_']"
157,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['believe', 'bought', 'juul', 'todaywho', 'fuck', 'think']"
158,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['@toddarguelles', 'said', 'nothing', 'like', 'fresh', 'juul', 'pod', 'oillio', 'oillio']"
159,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['really', 'bought', 'juul', 'today', 'tf', 'lmao']"
160,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['@vmattingly13', 'one', 'get', 'away', 'stealing', 'juul', 'skin']"
161,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['@postmalone', 'juul', 'theft', 'pretty', 'serious', 'around']"
162,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['psa', 'need', 'juul', 'pod', 'someone', 'help']"
163,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['lol', 'wtf', 'hate', 'girl', 'even', 'juul']"
164,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['really', 'take', 'plan', 'b', 'hit', 'juul']"
165,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['juul', 'life', 'bro', 'like', 'dude', 'like', 'chya']"
166,0.0,0.8568000197410583, hit bro let like said pod please pods cool one,"['nothing', 'like', 'fresh', 'mint', 'juul', 'pod']"
167,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['yea', 'juul', 'j', 'love', 'life', 'l']"
168,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['left', 'juul', 'grams', 'car', 'stay', 'tuned']"
169,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['ok', 'new', 'manger', 'hittin', 'juul', 'job', 'lol']"
170,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['@pxritan_', 'know', 'know', 'friends', 'appreciate', 'juul']"
171,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['fuck', 'mom', 'gonna', 'juul', 'car', 'want']"
172,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['@marisol_valll', 'oh', 'really', 'one', 'n', 'juul']"
173,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['juul', 'sneaky', 'realize', 'missing', 'find', 'lips']"
174,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['wish', 'juul', 'smoke', 'women', 'want', 'inside']"
175,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['hit', 'sophis', 'juul', 'shit', 'tasted', 'like', 'ass']"
176,0.0,0.8567000031471252, hit bro let like said pod please pods cool one,"['first', 'hit', 'fresh', 'juul', 'pod', 'go', 'crazyyyyy']"
177,0.0,0.8565999865531921, hit bro let like said pod please pods cool one,"['update', 'phone', 'get', 'new', 'juul', 'emojis']"
178,0.0,0.8565999865531921, hit bro let like said pod please pods cool one,"['well', 'left', 'juul', 'customers', 'car', 'dropped']"
179,0.0,0.8565999865531921, hit bro let like said pod please pods cool one,"['pretty', 'upset', 'shrine', 'security', 'took', 'juul', 'pod']"
180,0.0,0.8565999865531921, hit bro let like said pod please pods cool one,"['black', 'friday', 'deals', 'juul', 'pods', 'please']"
181,0.0,0.8565999865531921, hit bro let like said pod please pods cool one,"['get', 'one', 'like', 'literally', 'hit', 'juul']"
182,0.0,0.8565999865531921, hit bro let like said pod please pods cool one,"['@robdelaney', '@ydsa_', '@dsam4a', '@demsocialists', 'new', '#juul', 'flavor', 'anarchy', 'cures', 'impotents']"
183,0.0,0.8565000295639038, hit bro let like said pod please pods cool one,"['dad', 'let', 'juul', 'round', 'fam', 'gt']"
184,0.0,0.8565000295639038, hit bro let like said pod please pods cool one,"['fucking', 'luck', 'bought', 'juul', 'charger', 'lost']"
185,0.0,0.8564000129699707, hit bro let like said pod please pods cool one,"['ok', 'juul', 'pod', 'vape', 'juice', 'thank']"
186,0.0,0.8564000129699707, hit bro let like said pod please pods cool one,"['juul', 'pods', 'black', 'market', 'come', 'tomorrow']"
187,0.0,0.8521000146865845, hit bro let like said pod please pods cool one,"['woke', 'alb', 'w', 'house', 'mins', 'away', 'car', 'toga', 'bff', 'mad', 'w', 'juul', 'someone', 'help']"
